time,open,high,low,close,volume
1512988800,1.09018,1.09025,1.08995,1.09000,0.00
1512989700,1.09000,1.09019,1.08988,1.08996,0.00
1512990600,1.08996,1.09004,1.08959,1.08980,0.00
1512991500,1.08980,1.08983,1.08975,1.08978,0.00
1512992400,1.08978,1.09020,1.08972,1.09017,0.00
1512993300,1.09017,1.09024,1.09016,1.09019,0.00
1512994200,1.09019,1.09033,1.08979,1.09031,0.00
1512995100,1.09031,1.09033,1.09029,1.09029,0.00
1512996000,1.09029,1.09043,1.08994,1.09001,0.00
1512996900,1.09001,1.09002,1.08978,1.08995,0.00
1512997800,1.08995,1.09017,1.08975,1.08987,0.00
1512998700,1.08987,1.08993,1.08984,1.08989,0.00
1512999600,1.08989,1.09032,1.08967,1.09027,0.00
1513000500,1.09027,1.09049,1.09004,1.09040,0.00
1513001400,1.09040,1.09090,1.09038,1.09058,0.00
1513002300,1.09058,1.09072,1.09054,1.09063,0.00
1513003200,1.09063,1.09078,1.09045,1.09056,0.00
1513004100,1.09056,1.09065,1.09052,1.09061,0.00
1513005000,1.09061,1.09115,1.09057,1.09107,0.00
1513005900,1.09107,1.09121,1.09088,1.09091,0.00
1513006800,1.09091,1.09104,1.09079,1.09093,0.00
1513007700,1.09093,1.09128,1.09090,1.09115,0.00
1513008600,1.09115,1.09117,1.09075,1.09111,0.00
1513009500,1.09111,1.09142,1.09105,1.09137,0.00
1513010400,1.09137,1.09171,1.09134,1.09159,0.00
1513011300,1.09159,1.09182,1.09148,1.09166,0.00
1513012200,1.09166,1.09210,1.09150,1.09194,0.00
1513013100,1.09194,1.09196,1.09176,1.09181,0.00
1513014000,1.09181,1.09204,1.09152,1.09185,0.00
1513014900,1.09185,1.09231,1.09181,1.09227,0.00
1513015800,1.09227,1.09236,1.09218,1.09222,0.00
1513016700,1.09222,1.09223,1.09148,1.09173,0.00
1513017600,1.09173,1.09181,1.09151,1.09158,0.00
1513018500,1.09158,1.09183,1.09127,1.09159,0.00
1513019400,1.09159,1.09178,1.09154,1.09177,0.00
1513020300,1.09177,1.09190,1.09144,1.09149,0.00
1513021200,1.09149,1.09192,1.09131,1.09175,0.00
1513022100,1.09175,1.09183,1.09171,1.09175,0.00
1513023000,1.09175,1.09180,1.09132,1.09154,0.00
1513023900,1.09154,1.09169,1.09128,1.09160,0.00
1513024800,1.09160,1.09172,1.09140,1.09158,0.00
1513025700,1.09158,1.09162,1.09154,1.09161,0.00
1513026600,1.09161,1.09175,1.09113,1.09131,0.00
1513027500,1.09131,1.09162,1.09120,1.09161,0.00
1513028400,1.09161,1.09202,1.09143,1.09196,0.00
1513029300,1.09196,1.09207,1.09163,1.09180,0.00
1513030200,1.09180,1.09216,1.09174,1.09188,0.00
1513031100,1.09188,1.09192,1.09153,1.09181,0.00
1513032000,1.09181,1.09184,1.09162,1.09181,0.00
1513032900,1.09181,1.09202,1.09140,1.09158,0.00
1513033800,1.09158,1.09188,1.09146,1.09175,0.00
1513034700,1.09175,1.09194,1.09085,1.09097,0.00
1513035600,1.09097,1.09134,1.09081,1.09116,0.00
1513036500,1.09116,1.09136,1.09098,1.09112,0.00
1513037400,1.09112,1.09130,1.09077,1.09094,0.00
1513038300,1.09094,1.09098,1.09062,1.09073,0.00
1513039200,1.09073,1.09108,1.09070,1.09086,0.00
1513040100,1.09086,1.09106,1.09063,1.09073,0.00
1513041000,1.09073,1.09075,1.09036,1.09041,0.00
1513041900,1.09041,1.09059,1.08983,1.09006,0.00
1513042800,1.09006,1.09042,1.09003,1.09030,0.00
1513043700,1.09030,1.09053,1.09013,1.09024,0.00
1513044600,1.09024,1.09034,1.08981,1.08986,0.00
1513045500,1.08986,1.08990,1.08950,1.08958,0.00
1513046400,1.08958,1.08976,1.08937,1.08955,0.00
1513047300,1.08955,1.08963,1.08940,1.08954,0.00
1513048200,1.08954,1.08954,1.08927,1.08950,0.00
1513049100,1.08950,1.08975,1.08921,1.08949,0.00
1513050000,1.08949,1.08950,1.08900,1.08904,0.00
1513050900,1.08904,1.08915,1.08866,1.08895,0.00
1513051800,1.08895,1.08933,1.08879,1.08910,0.00
1513052700,1.08910,1.08918,1.08890,1.08907,0.00
1513053600,1.08907,1.08931,1.08864,1.08886,0.00
1513054500,1.08886,1.08922,1.08880,1.08916,0.00
1513055400,1.08916,1.08969,1.08898,1.08955,0.00
1513056300,1.08955,1.08979,1.08933,1.08938,0.00
1513057200,1.08938,1.08951,1.08918,1.08926,0.00
1513058100,1.08926,1.08940,1.08891,1.08904,0.00
1513059000,1.08904,1.08971,1.08898,1.08943,0.00
1513059900,1.08943,1.08981,1.08923,1.08948,0.00
1513060800,1.08948,1.08948,1.08945,1.08945,0.00
1513061700,1.08945,1.08970,1.08936,1.08950,0.00
1513062600,1.08950,1.09001,1.08890,1.08904,0.00
1513063500,1.08904,1.08921,1.08901,1.08921,0.00
1513064400,1.08921,1.08923,1.08899,1.08902,0.00
1513065300,1.08902,1.08921,1.08874,1.08885,0.00
1513066200,1.08885,1.08897,1.08863,1.08870,0.00
1513067100,1.08870,1.08872,1.08834,1.08834,0.00
1513068000,1.08834,1.08848,1.08825,1.08828,0.00
1513068900,1.08828,1.08856,1.08820,1.08827,0.00
1513069800,1.08827,1.08864,1.08822,1.08858,0.00
1513070700,1.08858,1.08865,1.08848,1.08855,0.00
1513071600,1.08855,1.08899,1.08853,1.08892,0.00
1513072500,1.08892,1.08916,1.08811,1.08844,0.00
1513073400,1.08844,1.08855,1.08817,1.08825,0.00
1513074300,1.08825,1.08888,1.08812,1.08867,0.00
1513075200,1.08867,1.08902,1.08866,1.08873,0.00
1513076100,1.08873,1.08909,1.08864,1.08898,0.00
1513077000,1.08898,1.08917,1.08886,1.08887,0.00
1513077900,1.08887,1.08903,1.08849,1.08853,0.00
1513078800,1.08853,1.08866,1.08848,1.08862,0.00
1513079700,1.08862,1.08872,1.08845,1.08852,0.00
1513080600,1.08852,1.08871,1.08841,1.08864,0.00
1513081500,1.08864,1.08872,1.08863,1.08864,0.00
1513082400,1.08864,1.08894,1.08858,1.08888,0.00
1513083300,1.08888,1.08948,1.08850,1.08934,0.00
1513084200,1.08934,1.08952,1.08932,1.08936,0.00
1513085100,1.08936,1.08947,1.08915,1.08940,0.00
1513086000,1.08940,1.08957,1.08918,1.08954,0.00
1513086900,1.08954,1.08964,1.08925,1.08955,0.00
1513087800,1.08955,1.08969,1.08927,1.08940,0.00
1513088700,1.08940,1.08947,1.08903,1.08910,0.00
1513089600,1.08910,1.08932,1.08892,1.08892,0.00
1513090500,1.08892,1.08933,1.08890,1.08923,0.00
1513091400,1.08923,1.08928,1.08888,1.08907,0.00
1513092300,1.08907,1.08920,1.08902,1.08907,0.00
1513093200,1.08907,1.08930,1.08842,1.08857,0.00
1513094100,1.08857,1.08860,1.08817,1.08822,0.00
1513095000,1.08822,1.08833,1.08800,1.08814,0.00
1513095900,1.08814,1.08818,1.08727,1.08747,0.00
1513096800,1.08747,1.08747,1.08743,1.08747,0.00
1513097700,1.08747,1.08775,1.08740,1.08751,0.00
1513098600,1.08751,1.08761,1.08718,1.08746,0.00
1513099500,1.08746,1.08755,1.08726,1.08733,0.00
1513100400,1.08733,1.08787,1.08704,1.08764,0.00
1513101300,1.08764,1.08764,1.08755,1.08762,0.00
1513102200,1.08762,1.08764,1.08760,1.08761,0.00
1513103100,1.08761,1.08778,1.08751,1.08755,0.00
1513104000,1.08755,1.08759,1.08690,1.08709,0.00
1513104900,1.08709,1.08766,1.08698,1.08750,0.00
1513105800,1.08750,1.08750,1.08712,1.08724,0.00
1513106700,1.08724,1.08782,1.08721,1.08772,0.00
1513107600,1.08772,1.08786,1.08728,1.08736,0.00
1513108500,1.08736,1.08740,1.08670,1.08685,0.00
1513109400,1.08685,1.08691,1.08668,1.08677,0.00
1513110300,1.08677,1.08709,1.08663,1.08700,0.00
1513111200,1.08700,1.08701,1.08692,1.08695,0.00
1513112100,1.08695,1.08732,1.08692,1.08730,0.00
1513113000,1.08730,1.08733,1.08717,1.08728,0.00
1513113900,1.08728,1.08737,1.08677,1.08703,0.00
1513114800,1.08703,1.08713,1.08684,1.08688,0.00
1513115700,1.08688,1.08708,1.08685,1.08695,0.00
1513116600,1.08695,1.08702,1.08626,1.08651,0.00
1513117500,1.08651,1.08673,1.08598,1.08621,0.00
1513118400,1.08621,1.08660,1.08609,1.08642,0.00
1513119300,1.08642,1.08655,1.08623,1.08647,0.00
1513120200,1.08647,1.08655,1.08646,1.08653,0.00
1513121100,1.08653,1.08679,1.08651,1.08673,0.00
1513122000,1.08673,1.08683,1.08654,1.08658,0.00
1513122900,1.08658,1.08700,1.08636,1.08697,0.00
1513123800,1.08697,1.08700,1.08676,1.08679,0.00
1513124700,1.08679,1.08700,1.08622,1.08642,0.00
1513125600,1.08642,1.08643,1.08610,1.08614,0.00
1513126500,1.08614,1.08667,1.08605,1.08654,0.00
1513127400,1.08654,1.08661,1.08649,1.08653,0.00
1513128300,1.08653,1.08662,1.08599,1.08617,0.00
1513129200,1.08617,1.08637,1.08599,1.08636,0.00
1513130100,1.08636,1.08663,1.08610,1.08616,0.00
1513131000,1.08616,1.08633,1.08586,1.08624,0.00
1513131900,1.08624,1.08664,1.08621,1.08659,0.00
1513132800,1.08659,1.08727,1.08638,1.08721,0.00
1513133700,1.08721,1.08774,1.08720,1.08750,0.00
1513134600,1.08750,1.08805,1.08745,1.08774,0.00
1513135500,1.08774,1.08802,1.08752,1.08779,0.00
1513136400,1.08779,1.08812,1.08766,1.08799,0.00
1513137300,1.08799,1.08806,1.08767,1.08778,0.00
1513138200,1.08778,1.08807,1.08767,1.08772,0.00
1513139100,1.08772,1.08799,1.08763,1.08782,0.00
1513140000,1.08782,1.08802,1.08744,1.08762,0.00
1513140900,1.08762,1.08766,1.08732,1.08744,0.00
1513141800,1.08744,1.08763,1.08709,1.08723,0.00
1513142700,1.08723,1.08734,1.08671,1.08701,0.00
1513143600,1.08701,1.08717,1.08655,1.08706,0.00
1513144500,1.08706,1.08708,1.08694,1.08696,0.00
1513145400,1.08696,1.08717,1.08684,1.08709,0.00
1513146300,1.08709,1.08728,1.08687,1.08692,0.00
1513147200,1.08692,1.08700,1.08670,1.08673,0.00
1513148100,1.08673,1.08713,1.08663,1.08710,0.00
1513149000,1.08710,1.08752,1.08705,1.08742,0.00
1513149900,1.08742,1.08788,1.08737,1.08768,0.00
1513150800,1.08768,1.08803,1.08761,1.08802,0.00
1513151700,1.08802,1.08808,1.08747,1.08764,0.00
1513152600,1.08764,1.08774,1.08742,1.08772,0.00
1513153500,1.08772,1.08793,1.08764,1.08786,0.00
1513154400,1.08786,1.08850,1.08784,1.08841,0.00
1513155300,1.08841,1.08870,1.08825,1.08862,0.00
1513156200,1.08862,1.08875,1.08833,1.08833,0.00
1513157100,1.08833,1.08861,1.08827,1.08852,0.00
1513158000,1.08852,1.08876,1.08835,1.08857,0.00
1513158900,1.08857,1.08879,1.08833,1.08879,0.00
1513159800,1.08879,1.08903,1.08847,1.08892,0.00
1513160700,1.08892,1.08911,1.08864,1.08906,0.00
1513161600,1.08906,1.08924,1.08892,1.08921,0.00
1513162500,1.08921,1.08966,1.08899,1.08950,0.00
1513163400,1.08950,1.08955,1.08911,1.08924,0.00
1513164300,1.08924,1.08957,1.08924,1.08931,0.00
1513165200,1.08931,1.08969,1.08898,1.08945,0.00
1513166100,1.08945,1.08971,1.08921,1.08950,0.00
1513167000,1.08950,1.08953,1.08937,1.08943,0.00
1513167900,1.08943,1.09004,1.08892,1.08990,0.00
1513168800,1.08990,1.09008,1.08990,1.09004,0.00
1513169700,1.09004,1.09049,1.09003,1.09023,0.00
1513170600,1.09023,1.09054,1.09020,1.09045,0.00
1513171500,1.09045,1.09100,1.09036,1.09078,0.00
1513172400,1.09078,1.09092,1.09055,1.09059,0.00
1513173300,1.09059,1.09072,1.08994,1.09014,0.00
1513174200,1.09014,1.09026,1.08992,1.08998,0.00
1513175100,1.08998,1.09021,1.08990,1.08994,0.00
1513176000,1.08994,1.09017,1.08971,1.08976,0.00
1513176900,1.08976,1.08986,1.08969,1.08977,0.00
1513177800,1.08977,1.08983,1.08965,1.08981,0.00
1513178700,1.08981,1.08994,1.08974,1.08981,0.00
1513179600,1.08981,1.09024,1.08959,1.09020,0.00
1513180500,1.09020,1.09043,1.09008,1.09035,0.00
1513181400,1.09035,1.09035,1.09009,1.09017,0.00
1513182300,1.09017,1.09044,1.08978,1.08998,0.00
1513183200,1.08998,1.09025,1.08998,1.09010,0.00
1513184100,1.09010,1.09071,1.09004,1.09055,0.00
1513185000,1.09055,1.09063,1.09031,1.09040,0.00
1513185900,1.09040,1.09080,1.09039,1.09055,0.00
1513186800,1.09055,1.09062,1.09047,1.09051,0.00
1513187700,1.09051,1.09088,1.09033,1.09069,0.00
1513188600,1.09069,1.09075,1.09014,1.09026,0.00
1513189500,1.09026,1.09047,1.09002,1.09037,0.00
1513190400,1.09037,1.09053,1.09033,1.09051,0.00
1513191300,1.09051,1.09102,1.09049,1.09087,0.00
1513192200,1.09087,1.09094,1.09031,1.09046,0.00
1513193100,1.09046,1.09110,1.09043,1.09084,0.00
1513194000,1.09084,1.09104,1.09025,1.09027,0.00
1513194900,1.09027,1.09027,1.08943,1.08960,0.00
1513195800,1.08960,1.08969,1.08932,1.08943,0.00
1513196700,1.08943,1.08963,1.08939,1.08954,0.00
1513197600,1.08954,1.08991,1.08942,1.08985,0.00
1513198500,1.08985,1.09006,1.08973,1.08993,0.00
1513199400,1.08993,1.09003,1.08966,1.08968,0.00
1513200300,1.08968,1.08982,1.08930,1.08951,0.00
1513201200,1.08951,1.08955,1.08929,1.08953,0.00
1513202100,1.08953,1.08978,1.08933,1.08938,0.00
1513203000,1.08938,1.08955,1.08927,1.08948,0.00
1513203900,1.08948,1.08955,1.08930,1.08954,0.00
1513204800,1.08954,1.08970,1.08943,1.08965,0.00
1513205700,1.08965,1.08973,1.08933,1.08944,0.00
1513206600,1.08944,1.08954,1.08924,1.08937,0.00
1513207500,1.08937,1.08937,1.08903,1.08907,0.00
1513208400,1.08907,1.08940,1.08890,1.08921,0.00
1513209300,1.08921,1.08922,1.08862,1.08875,0.00
1513210200,1.08875,1.08904,1.08866,1.08868,0.00
1513211100,1.08868,1.08905,1.08826,1.08859,0.00
1513212000,1.08859,1.08890,1.08854,1.08855,0.00
1513212900,1.08855,1.08872,1.08825,1.08833,0.00
1513213800,1.08833,1.08864,1.08790,1.08817,0.00
1513214700,1.08817,1.08820,1.08770,1.08774,0.00
1513215600,1.08774,1.08788,1.08745,1.08767,0.00
1513216500,1.08767,1.08775,1.08732,1.08735,0.00
1513217400,1.08735,1.08762,1.08728,1.08748,0.00
1513218300,1.08748,1.08766,1.08743,1.08750,0.00
1513219200,1.08750,1.08754,1.08663,1.08690,0.00
1513220100,1.08690,1.08738,1.08668,1.08716,0.00
1513221000,1.08716,1.08759,1.08708,1.08738,0.00
1513221900,1.08738,1.08800,1.08729,1.08794,0.00
1513222800,1.08794,1.08797,1.08761,1.08764,0.00
1513223700,1.08764,1.08772,1.08756,1.08765,0.00
1513224600,1.08765,1.08809,1.08754,1.08799,0.00
1513225500,1.08799,1.08832,1.08781,1.08816,0.00
1513226400,1.08816,1.08822,1.08789,1.08796,0.00
1513227300,1.08796,1.08799,1.08755,1.08773,0.00
1513228200,1.08773,1.08784,1.08703,1.08736,0.00
1513229100,1.08736,1.08754,1.08715,1.08743,0.00
1513230000,1.08743,1.08743,1.08687,1.08726,0.00
1513230900,1.08726,1.08746,1.08721,1.08741,0.00
1513231800,1.08741,1.08741,1.08689,1.08704,0.00
1513232700,1.08704,1.08745,1.08666,1.08683,0.00
1513233600,1.08683,1.08687,1.08638,1.08658,0.00
1513234500,1.08658,1.08689,1.08656,1.08670,0.00
1513235400,1.08670,1.08672,1.08642,1.08656,0.00
1513236300,1.08656,1.08679,1.08623,1.08662,0.00
1513237200,1.08662,1.08695,1.08613,1.08695,0.00
1513238100,1.08695,1.08726,1.08685,1.08724,0.00
1513239000,1.08724,1.08734,1.08713,1.08724,0.00
1513239900,1.08724,1.08736,1.08675,1.08730,0.00
1513240800,1.08730,1.08734,1.08678,1.08679,0.00
1513241700,1.08679,1.08687,1.08603,1.08614,0.00
1513242600,1.08614,1.08664,1.08596,1.08663,0.00
1513243500,1.08663,1.08669,1.08640,1.08652,0.00
1513244400,1.08652,1.08661,1.08594,1.08610,0.00
1513245300,1.08610,1.08627,1.08601,1.08604,0.00
1513246200,1.08604,1.08637,1.08542,1.08565,0.00
1513247100,1.08565,1.08570,1.08530,1.08535,0.00
1513248000,1.08535,1.08592,1.08532,1.08565,0.00
1513248900,1.08565,1.08588,1.08551,1.08583,0.00
1513249800,1.08583,1.08596,1.08546,1.08575,0.00
1513250700,1.08575,1.08586,1.08568,1.08571,0.00
1513251600,1.08571,1.08594,1.08555,1.08556,0.00
1513252500,1.08556,1.08557,1.08536,1.08540,0.00
1513253400,1.08540,1.08603,1.08535,1.08572,0.00
1513254300,1.08572,1.08575,1.08525,1.08546,0.00
1513255200,1.08546,1.08565,1.08513,1.08536,0.00
1513256100,1.08536,1.08538,1.08481,1.08506,0.00
1513257000,1.08506,1.08508,1.08482,1.08487,0.00
1513257900,1.08487,1.08499,1.08445,1.08459,0.00
1513258800,1.08459,1.08473,1.08453,1.08455,0.00
1513259700,1.08455,1.08483,1.08439,1.08461,0.00
1513260600,1.08461,1.08477,1.08436,1.08465,0.00
1513261500,1.08465,1.08505,1.08451,1.08500,0.00
1513262400,1.08500,1.08503,1.08453,1.08470,0.00
1513263300,1.08470,1.08472,1.08386,1.08404,0.00
1513264200,1.08404,1.08427,1.08382,1.08406,0.00
1513265100,1.08406,1.08411,1.08332,1.08344,0.00
1513266000,1.08344,1.08358,1.08283,1.08298,0.00
1513266900,1.08298,1.08326,1.08291,1.08302,0.00
1513267800,1.08302,1.08341,1.08301,1.08312,0.00
1513268700,1.08312,1.08322,1.08269,1.08279,0.00
1513269600,1.08279,1.08283,1.08248,1.08277,0.00
1513270500,1.08277,1.08343,1.08257,1.08337,0.00
1513271400,1.08337,1.08383,1.08313,1.08364,0.00
1513272300,1.08364,1.08390,1.08352,1.08388,0.00
1513273200,1.08388,1.08422,1.08385,1.08398,0.00
1513274100,1.08398,1.08412,1.08381,1.08391,0.00
1513275000,1.08391,1.08401,1.08382,1.08398,0.00
1513275900,1.08398,1.08428,1.08385,1.08389,0.00
1513276800,1.08389,1.08456,1.08387,1.08436,0.00
1513277700,1.08436,1.08465,1.08427,1.08450,0.00
1513278600,1.08450,1.08464,1.08386,1.08410,0.00
1513279500,1.08410,1.08424,1.08379,1.08382,0.00
1513280400,1.08382,1.08419,1.08374,1.08419,0.00
1513281300,1.08419,1.08444,1.08326,1.08351,0.00
1513282200,1.08351,1.08352,1.08283,1.08324,0.00
1513283100,1.08324,1.08373,1.08316,1.08353,0.00
1513284000,1.08353,1.08356,1.08346,1.08347,0.00
1513284900,1.08347,1.08372,1.08347,1.08368,0.00
1513285800,1.08368,1.08392,1.08356,1.08382,0.00
1513286700,1.08382,1.08385,1.08378,1.08380,0.00
1513287600,1.08380,1.08418,1.08357,1.08393,0.00
1513288500,1.08393,1.08432,1.08360,1.08427,0.00
1513289400,1.08427,1.08444,1.08368,1.08378,0.00
1513290300,1.08378,1.08403,1.08360,1.08378,0.00
1513291200,1.08378,1.08461,1.08377,1.08431,0.00
1513292100,1.08431,1.08468,1.08415,1.08453,0.00
1513293000,1.08453,1.08467,1.08428,1.08429,0.00
1513293900,1.08429,1.08429,1.08393,1.08400,0.00
1513294800,1.08400,1.08432,1.08323,1.08344,0.00
1513295700,1.08344,1.08372,1.08305,1.08313,0.00
1513296600,1.08313,1.08327,1.08298,1.08315,0.00
1513297500,1.08315,1.08335,1.08309,1.08316,0.00
1513298400,1.08316,1.08366,1.08303,1.08363,0.00
1513299300,1.08363,1.08396,1.08360,1.08386,0.00
1513300200,1.08386,1.08406,1.08311,1.08343,0.00
1513301100,1.08343,1.08358,1.08338,1.08339,0.00
1513302000,1.08339,1.08340,1.08299,1.08327,0.00
1513302900,1.08327,1.08357,1.08317,1.08352,0.00
1513303800,1.08352,1.08355,1.08344,1.08351,0.00
1513304700,1.08351,1.08369,1.08331,1.08362,0.00
1513305600,1.08362,1.08400,1.08348,1.08398,0.00
1513306500,1.08398,1.08399,1.08379,1.08380,0.00
1513307400,1.08380,1.08381,1.08366,1.08373,0.00
1513308300,1.08373,1.08390,1.08353,1.08384,0.00
1513309200,1.08384,1.08390,1.08379,1.08389,0.00
1513310100,1.08389,1.08441,1.08376,1.08432,0.00
1513311000,1.08432,1.08453,1.08413,1.08442,0.00
1513311900,1.08442,1.08443,1.08420,1.08439,0.00
1513312800,1.08439,1.08490,1.08410,1.08484,0.00
1513313700,1.08484,1.08490,1.08452,1.08471,0.00
1513314600,1.08471,1.08500,1.08449,1.08495,0.00
1513315500,1.08495,1.08514,1.08444,1.08483,0.00
1513316400,1.08483,1.08512,1.08482,1.08503,0.00
1513317300,1.08503,1.08509,1.08459,1.08488,0.00
1513318200,1.08488,1.08528,1.08462,1.08515,0.00
1513319100,1.08515,1.08540,1.08511,1.08528,0.00
1513320000,1.08528,1.08569,1.08525,1.08559,0.00
1513320900,1.08559,1.08575,1.08558,1.08574,0.00
1513321800,1.08574,1.08576,1.08517,1.08530,0.00
1513322700,1.08530,1.08543,1.08513,1.08541,0.00
1513323600,1.08541,1.08561,1.08521,1.08527,0.00
1513324500,1.08527,1.08543,1.08498,1.08505,0.00
1513325400,1.08505,1.08543,1.08497,1.08524,0.00
1513326300,1.08524,1.08527,1.08500,1.08503,0.00
1513327200,1.08503,1.08513,1.08496,1.08497,0.00
1513328100,1.08497,1.08556,1.08492,1.08530,0.00
1513329000,1.08530,1.08547,1.08503,1.08516,0.00
1513329900,1.08516,1.08532,1.08504,1.08514,0.00
1513330800,1.08514,1.08527,1.08489,1.08494,0.00
1513331700,1.08494,1.08502,1.08443,1.08461,0.00
1513332600,1.08461,1.08465,1.08451,1.08462,0.00
1513333500,1.08462,1.08471,1.08460,1.08467,0.00
1513334400,1.08467,1.08515,1.08448,1.08509,0.00
1513335300,1.08509,1.08533,1.08496,1.08528,0.00
1513336200,1.08528,1.08544,1.08482,1.08518,0.00
1513337100,1.08518,1.08526,1.08505,1.08510,0.00
1513338000,1.08510,1.08552,1.08497,1.08549,0.00
1513338900,1.08549,1.08580,1.08547,1.08578,0.00
1513339800,1.08578,1.08588,1.08559,1.08586,0.00
1513340700,1.08586,1.08611,1.08581,1.08609,0.00
1513341600,1.08609,1.08611,1.08591,1.08610,0.00
1513342500,1.08610,1.08625,1.08585,1.08604,0.00
1513343400,1.08604,1.08659,1.08596,1.08641,0.00
1513344300,1.08641,1.08645,1.08627,1.08637,0.00
1513345200,1.08637,1.08641,1.08635,1.08640,0.00
1513346100,1.08640,1.08646,1.08607,1.08619,0.00
1513347000,1.08619,1.08663,1.08609,1.08648,0.00
1513347900,1.08648,1.08666,1.08643,1.08662,0.00
1513348800,1.08662,1.08697,1.08642,1.08654,0.00
1513349700,1.08654,1.08663,1.08597,1.08620,0.00
1513350600,1.08620,1.08626,1.08568,1.08594,0.00
1513351500,1.08594,1.08629,1.08580,1.08612,0.00
1513352400,1.08612,1.08628,1.08612,1.08622,0.00
1513353300,1.08622,1.08658,1.08619,1.08651,0.00
1513354200,1.08651,1.08675,1.08642,1.08667,0.00
1513355100,1.08667,1.08667,1.08659,1.08663,0.00
1513356000,1.08663,1.08671,1.08642,1.08644,0.00
1513356900,1.08644,1.08649,1.08582,1.08586,0.00
1513357800,1.08586,1.08637,1.08565,1.08618,0.00
1513358700,1.08618,1.08640,1.08612,1.08638,0.00
1513359600,1.08638,1.08659,1.08622,1.08627,0.00
1513360500,1.08627,1.08630,1.08617,1.08627,0.00
1513361400,1.08627,1.08634,1.08595,1.08622,0.00
1513362300,1.08622,1.08643,1.08610,1.08635,0.00
1513363200,1.08635,1.08673,1.08627,1.08671,0.00
1513364100,1.08671,1.08691,1.08655,1.08661,0.00
1513365000,1.08661,1.08678,1.08654,1.08677,0.00
1513365900,1.08677,1.08678,1.08664,1.08676,0.00
1513366800,1.08676,1.08694,1.08651,1.08688,0.00
1513367700,1.08688,1.08690,1.08666,1.08686,0.00
1513368600,1.08686,1.08767,1.08637,1.08752,0.00
1513369500,1.08752,1.08755,1.08719,1.08745,0.00
1513370400,1.08745,1.08787,1.08731,1.08785,0.00
1513371300,1.08785,1.08830,1.08771,1.08810,0.00
1513372200,1.08810,1.08828,1.08789,1.08806,0.00
1513373100,1.08806,1.08829,1.08798,1.08819,0.00
1513374000,1.08819,1.08822,1.08786,1.08803,0.00
1513374900,1.08803,1.08813,1.08792,1.08808,0.00
1513375800,1.08808,1.08880,1.08801,1.08863,0.00
1513376700,1.08863,1.08896,1.08823,1.08841,0.00
1513377600,1.08841,1.08855,1.08812,1.08824,0.00
1513378500,1.08824,1.08840,1.08776,1.08802,0.00
1513379400,1.08802,1.08812,1.08767,1.08786,0.00
1513380300,1.08786,1.08791,1.08749,1.08775,0.00
1513381200,1.08775,1.08801,1.08775,1.08788,0.00
1513382100,1.08788,1.08820,1.08774,1.08809,0.00
1513383000,1.08809,1.08833,1.08807,1.08823,0.00
1513383900,1.08823,1.08873,1.08813,1.08853,0.00
1513384800,1.08853,1.08855,1.08828,1.08845,0.00
1513385700,1.08845,1.08905,1.08830,1.08889,0.00
1513386600,1.08889,1.08892,1.08871,1.08874,0.00
1513387500,1.08874,1.08899,1.08855,1.08885,0.00
1513388400,1.08885,1.08908,1.08876,1.08897,0.00
1513389300,1.08897,1.08923,1.08853,1.08922,0.00
1513390200,1.08922,1.08935,1.08893,1.08922,0.00
1513391100,1.08922,1.08932,1.08898,1.08909,0.00
1513392000,1.08909,1.08919,1.08890,1.08917,0.00
1513392900,1.08917,1.08954,1.08915,1.08954,0.00
1513393800,1.08954,1.08964,1.08929,1.08961,0.00
1513394700,1.08961,1.08987,1.08949,1.08982,0.00
1513395600,1.08982,1.08986,1.08944,1.08954,0.00
1513396500,1.08954,1.08968,1.08916,1.08920,0.00
1513397400,1.08920,1.08937,1.08899,1.08901,0.00
1513398300,1.08901,1.08904,1.08848,1.08848,0.00
1513399200,1.08848,1.08862,1.08833,1.08834,0.00
1513400100,1.08834,1.08862,1.08781,1.08801,0.00
1513401000,1.08801,1.08805,1.08734,1.08768,0.00
1513401900,1.08768,1.08773,1.08743,1.08756,0.00
1513402800,1.08756,1.08770,1.08742,1.08743,0.00
1513403700,1.08743,1.08743,1.08730,1.08733,0.00
1513404600,1.08733,1.08738,1.08702,1.08707,0.00
1513405500,1.08707,1.08763,1.08700,1.08740,0.00
1513406400,1.08740,1.08750,1.08719,1.08736,0.00
1513407300,1.08736,1.08751,1.08718,1.08724,0.00
1513408200,1.08724,1.08764,1.08721,1.08753,0.00
1513409100,1.08753,1.08788,1.08731,1.08773,0.00
1513410000,1.08773,1.08779,1.08758,1.08764,0.00
1513410900,1.08764,1.08788,1.08741,1.08772,0.00
1513411800,1.08772,1.08835,1.08771,1.08798,0.00
1513412700,1.08798,1.08812,1.08780,1.08784,0.00
1513413600,1.08784,1.08789,1.08748,1.08768,0.00
1513414500,1.08768,1.08772,1.08705,1.08723,0.00
1513415400,1.08723,1.08740,1.08699,1.08729,0.00
1513416300,1.08729,1.08778,1.08724,1.08763,0.00
1513417200,1.08763,1.08780,1.08709,1.08722,0.00
1513418100,1.08722,1.08736,1.08672,1.08702,0.00
1513419000,1.08702,1.08711,1.08670,1.08677,0.00
1513419900,1.08677,1.08705,1.08676,1.08678,0.00
1513420800,1.08678,1.08693,1.08629,1.08630,0.00
1513421700,1.08630,1.08663,1.08617,1.08618,0.00
